epoch,stage,loss,mae_metric,psnr_metric,ssim_metric,val_loss,val_mae_metric,val_psnr_metric,val_ssim_metric,lr
35,1,6.807128429412842,0.02521829679608345,30.292482376098633,0.9268910884857178,5.885200023651123,0.02134065143764019,31.913175582885742,0.9574887752532959,0.00020017795031890273
36,1,6.782789707183838,0.024967854842543602,30.383209228515625,0.9272273778915405,6.309088230133057,0.025106437504291534,30.66571807861328,0.9523322582244873,0.00040035590063780546
37,1,6.816104888916016,0.02512832172214985,30.31376838684082,0.9274641871452332,6.379755973815918,0.024155916646122932,30.82030487060547,0.9526569843292236,0.0006005337927490473
38,1,6.878823757171631,0.025751180946826935,30.136348724365234,0.9264625906944275,6.6183342933654785,0.02491016685962677,30.424470901489258,0.951637864112854,0.0008007118012756109
39,1,6.923791408538818,0.026158234104514122,30.00606918334961,0.9265149235725403,6.4255547523498535,0.024409376084804535,30.80648422241211,0.9549926519393921,0.0010000000474974513
40,1,6.954288005828857,0.02647343836724758,29.930999755859375,0.9260188937187195,6.852593898773193,0.026957334950566292,29.774574279785156,0.9493143558502197,0.0009991759434342384
41,1,6.930779933929443,0.026293961331248283,29.97919464111328,0.9264122247695923,6.656970024108887,0.02559313364326954,30.4459228515625,0.9481672644615173,0.000996720977127552
42,1,6.89773416519165,0.02597934752702713,30.080595016479492,0.9271618127822876,6.37199592590332,0.02367987483739853,30.97550392150879,0.9548847079277039,0.0009926430648192763
43,1,6.878829479217529,0.025896156206727028,30.107147216796875,0.9274160861968994,6.3350725173950195,0.026669375598430634,30.072612762451172,0.9503046274185181,0.0009869554778560996
44,1,6.859870910644531,0.02582457847893238,30.116498947143555,0.9276454448699951,6.315795421600342,0.023434709757566452,31.065034866333008,0.9556059241294861,0.0009796768426895142
45,1,6.8327412605285645,0.02555684745311737,30.213088989257812,0.9278519749641418,6.44832181930542,0.025364063680171967,30.479101181030273,0.951570987701416,0.0009708311408758163
46,1,6.809535026550293,0.02534923329949379,30.2689151763916,0.9282834529876709,6.497311592102051,0.023943103849887848,30.862014770507812,0.9546979069709778,0.0009604470105841756
47,1,6.796092987060547,0.025252576917409897,30.309593200683594,0.9286705851554871,6.203248977661133,0.02333916537463665,31.07769012451172,0.9568197727203369,0.0009485585615038872
48,1,6.761655330657959,0.024783404543995857,30.432090759277344,0.9295579791069031,6.359565734863281,0.024339642375707626,30.842803955078125,0.9551910161972046,0.0009352045599371195
49,1,6.732347011566162,0.02462822198867798,30.479541778564453,0.9296688437461853,6.497889995574951,0.025452300906181335,30.49342918395996,0.9548513889312744,0.0009204286034218967
50,1,6.725375175476074,0.024610968306660652,30.52130889892578,0.9300750494003296,6.083784103393555,0.022009428590536118,31.62339973449707,0.9554800987243652,0.000904279004316777
